Timestamp, Payload
2025-10-28 04:30:41,"{""ts"":""2025-10-28T08:30:40Z"",""dht"":{""humidity_pct"":33.1,""temp_c"":26.7},""pm"":{""PM1_0_CF1"":6,""PM2_5_CF1"":221,""PM10_0_CF1"":610,""PM1_0_ATM"":6,""PM2_5_ATM"":147,""PM10_0_ATM"":406,""Count_0_3um"":2306,""Count_0_5um"":2293,""Count_1_0um"":2125,""Count_2_5um"":1326,""Count_5_0um"":562,""Count_10_0um"":166},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":48.312,""load1"":0.11,""load5"":0.1,""load15"":0.14,""mem_total_mb"":416,""mem_avail_mb"":209,""mem_used_mb"":207,""uptime_s"":1539},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:30:45,"{""ts"":""2025-10-28T08:30:44Z"",""dht"":{""humidity_pct"":33.1,""temp_c"":26.7},""pm"":{""PM1_0_CF1"":12,""PM2_5_CF1"":312,""PM10_0_CF1"":812,""PM1_0_ATM"":12,""PM2_5_ATM"":207,""PM10_0_ATM"":541,""Count_0_3um"":3279,""Count_0_5um"":3257,""Count_1_0um"":2974,""Count_2_5um"":1759,""Count_5_0um"":722,""Count_10_0um"":212},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":47.774,""load1"":0.1,""load5"":0.1,""load15"":0.13,""mem_total_mb"":416,""mem_avail_mb"":209,""mem_used_mb"":207,""uptime_s"":1542},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:30:55,"{""ts"":""2025-10-28T08:30:54Z"",""dht"":{""humidity_pct"":32.9,""temp_c"":26.7},""pm"":{""PM1_0_CF1"":20,""PM2_5_CF1"":401,""PM10_0_CF1"":1001,""PM1_0_ATM"":19,""PM2_5_ATM"":267,""PM10_0_ATM"":666,""Count_0_3um"":4332,""Count_0_5um"":4293,""Count_1_0um"":3822,""Count_2_5um"":2167,""Count_5_0um"":872,""Count_10_0um"":255},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":47.774,""load1"":0.1,""load5"":0.1,""load15"":0.13,""mem_total_mb"":416,""mem_avail_mb"":209,""mem_used_mb"":207,""uptime_s"":1546},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:30:59,"{""ts"":""2025-10-28T08:30:58Z"",""dht"":{""humidity_pct"":32.9,""temp_c"":26.7},""pm"":{""PM1_0_CF1"":29,""PM2_5_CF1"":501,""PM10_0_CF1"":1199,""PM1_0_ATM"":25,""PM2_5_ATM"":333,""PM10_0_ATM"":799,""Count_0_3um"":5500,""Count_0_5um"":5442,""Count_1_0um"":4749,""Count_2_5um"":2575,""Count_5_0um"":1016,""Count_10_0um"":296},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":47.236,""load1"":0.09,""load5"":0.09,""load15"":0.13,""mem_total_mb"":416,""mem_avail_mb"":208,""mem_used_mb"":207,""uptime_s"":1556},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:47:02,"{""ts"":""2025-10-28T08:47:01Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.85,""load1"":0.1,""load5"":0.04,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":203,""uptime_s"":2519},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 04:47:14,"{""ts"":""2025-10-28T08:47:13Z"",""dht"":{""humidity_pct"":33.2,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.85,""load1"":0.09,""load5"":0.04,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":203,""uptime_s"":2523},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 04:47:16,"{""ts"":""2025-10-28T08:47:15Z"",""dht"":{""humidity_pct"":32.8,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.08,""load5"":0.04,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":203,""uptime_s"":2534},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:47:21,"{""ts"":""2025-10-28T08:47:20Z"",""dht"":{""humidity_pct"":33,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.07,""load5"":0.03,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":203,""uptime_s"":2538},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.275}}"
2025-10-28 04:47:24,"{""ts"":""2025-10-28T08:47:23Z"",""dht"":{""humidity_pct"":33.4,""temp_c"":27.7},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.06,""load5"":0.03,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":204,""uptime_s"":2543},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:47:33,"{""ts"":""2025-10-28T08:47:32Z"",""dht"":{""humidity_pct"":32,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.06,""load5"":0.03,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":204,""uptime_s"":2548},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:47:35,"{""ts"":""2025-10-28T08:47:34Z"",""dht"":{""humidity_pct"":32,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.05,""load5"":0.03,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":204,""uptime_s"":2553},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:47:51,"{""ts"":""2025-10-28T08:47:50Z"",""dht"":{""humidity_pct"":32,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.312,""load1"":0.05,""load5"":0.03,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":212,""mem_used_mb"":204,""uptime_s"":2558},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:47:53,"{""ts"":""2025-10-28T08:47:52Z"",""dht"":{""humidity_pct"":32.1,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.312,""load1"":0.04,""load5"":0.03,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":211,""mem_used_mb"":204,""uptime_s"":2571},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:47:55,"{""ts"":""2025-10-28T08:47:54Z"",""dht"":{""humidity_pct"":32.1,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.04,""load5"":0.03,""load15"":0.03,""mem_total_mb"":416,""mem_avail_mb"":211,""mem_used_mb"":204,""uptime_s"":2573},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:48:01,"{""ts"":""2025-10-28T08:48:00Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.03,""load5"":0.03,""load15"":0.03,""mem_total_mb"":416,""mem_avail_mb"":211,""mem_used_mb"":204,""uptime_s"":2578},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:48:06,"{""ts"":""2025-10-28T08:48:05Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.03,""load5"":0.03,""load15"":0.03,""mem_total_mb"":416,""mem_avail_mb"":211,""mem_used_mb"":204,""uptime_s"":2583},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:48:15,"{""ts"":""2025-10-28T08:48:14Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.03,""load5"":0.03,""load15"":0.03,""mem_total_mb"":416,""mem_avail_mb"":211,""mem_used_mb"":204,""uptime_s"":2588},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:48:17,"{""ts"":""2025-10-28T08:48:16Z"",""dht"":{""humidity_pct"":31.8,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":26.2,""cpu_temp_c"":49.388,""load1"":0.03,""load5"":0.03,""load15"":0.03,""mem_total_mb"":416,""mem_avail_mb"":219,""mem_used_mb"":196,""uptime_s"":2595},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 04:48:27,"{""ts"":""2025-10-28T08:48:26Z"",""dht"":{""humidity_pct"":31.8,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.18,""load5"":0.06,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":220,""mem_used_mb"":195,""uptime_s"":2598},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 04:48:33,"{""ts"":""2025-10-28T08:48:32Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":1,""PM2_5_CF1"":21,""PM10_0_CF1"":34,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.16,""load5"":0.06,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":220,""mem_used_mb"":196,""uptime_s"":2607},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:48:39,"{""ts"":""2025-10-28T08:48:38Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":3,""PM2_5_CF1"":47,""PM10_0_CF1"":72,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.14,""load5"":0.06,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":219,""mem_used_mb"":196,""uptime_s"":2613},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 04:48:41,"{""ts"":""2025-10-28T08:48:40Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.6},""pm"":{""PM1_0_CF1"":7,""PM2_5_CF1"":78,""PM10_0_CF1"":120,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""192.168.2.17"",""public_ip"":""74.12.197.165""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.13,""load5"":0.06,""load15"":0.04,""mem_total_mb"":416,""mem_avail_mb"":220,""mem_used_mb"":196,""uptime_s"":2620},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
